,loss,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
281,0.0624,5.14745308310992e-05,3.68,279,,,,,,,,,
282,0.0623,5.0938337801608584e-05,3.69,280,,,,,,,,,
283,0.0621,5.040214477211796e-05,3.7,281,,,,,,,,,
284,0.0614,4.986595174262735e-05,3.72,282,,,,,,,,,
285,0.0619,4.932975871313673e-05,3.73,283,,,,,,,,,
286,0.0623,4.879356568364612e-05,3.74,284,,,,,,,,,
287,0.0627,4.8257372654155495e-05,3.76,285,,,,,,,,,
288,0.0614,4.772117962466488e-05,3.77,286,,,,,,,,,
289,0.0625,4.7184986595174265e-05,3.78,287,,,,,,,,,
290,0.0615,4.664879356568364e-05,3.8,288,,,,,,,,,
291,0.0612,4.611260053619303e-05,3.81,289,,,,,,,,,
292,0.0627,4.557640750670242e-05,3.82,290,,,,,,,,,
293,0.062,4.50402144772118e-05,3.84,291,,,,,,,,,
294,0.0614,4.450402144772118e-05,3.85,292,,,,,,,,,
295,0.062,4.396782841823057e-05,3.86,293,,,,,,,,,
296,0.062,4.343163538873995e-05,3.87,294,,,,,,,,,
297,0.0616,4.289544235924933e-05,3.89,295,,,,,,,,,
298,0.0608,4.2359249329758715e-05,3.9,296,,,,,,,,,
299,0.0613,4.18230563002681e-05,3.91,297,,,,,,,,,
300,0.0616,4.1286863270777485e-05,3.93,298,,,,,,,,,
301,0.0622,4.075067024128686e-05,3.94,299,,,,,,,,,
302,0.0603,4.021447721179625e-05,3.95,300,,,,,,,,,
303,0.0608,3.967828418230563e-05,3.97,301,,,,,,,,,
304,0.0612,3.914209115281501e-05,3.98,302,,,,,,,,,
305,0.0617,3.8605898123324396e-05,3.99,303,,,,,,,,,
306,,,3.99,303,0.20274965465068817,385.0582,26.318,3.29,,,,,
307,0.0558,3.806970509383378e-05,4.01,304,,,,,,,,,
308,0.0518,3.7533512064343166e-05,4.02,305,,,,,,,,,
309,0.0509,3.699731903485255e-05,4.03,306,,,,,,,,,
310,0.0513,3.6461126005361935e-05,4.05,307,,,,,,,,,
311,0.0516,3.592493297587132e-05,4.06,308,,,,,,,,,
312,0.0502,3.53887399463807e-05,4.07,309,,,,,,,,,
313,0.0509,3.485254691689008e-05,4.09,310,,,,,,,,,
314,0.0497,3.431635388739947e-05,4.1,311,,,,,,,,,
315,0.0504,3.3780160857908846e-05,4.11,312,,,,,,,,,
316,0.0518,3.324396782841823e-05,4.13,313,,,,,,,,,
317,0.0509,3.2707774798927616e-05,4.14,314,,,,,,,,,
318,0.0508,3.2171581769437e-05,4.15,315,,,,,,,,,
319,0.0512,3.163538873994638e-05,4.16,316,,,,,,,,,
320,0.0502,3.1099195710455764e-05,4.18,317,,,,,,,,,
321,0.0502,3.056300268096515e-05,4.19,318,,,,,,,,,
322,0.051,3.002680965147453e-05,4.2,319,,,,,,,,,
323,0.052,2.9490616621983912e-05,4.22,320,,,,,,,,,
324,0.0513,2.89544235924933e-05,4.23,321,,,,,,,,,
325,0.0513,2.8418230563002685e-05,4.24,322,,,,,,,,,
326,0.052,2.7882037533512067e-05,4.26,323,,,,,,,,,
327,0.0512,2.734584450402145e-05,4.27,324,,,,,,,,,
328,0.0508,2.6809651474530833e-05,4.28,325,,,,,,,,,
329,0.0513,2.6273458445040218e-05,4.3,326,,,,,,,,,
330,0.0515,2.57372654155496e-05,4.31,327,,,,,,,,,
331,0.052,2.520107238605898e-05,4.32,328,,,,,,,,,
332,0.0512,2.4664879356568366e-05,4.34,329,,,,,,,,,
333,0.0516,2.4128686327077747e-05,4.35,330,,,,,,,,,
334,0.0516,2.3592493297587132e-05,4.36,331,,,,,,,,,
335,0.0516,2.3056300268096514e-05,4.38,332,,,,,,,,,
336,0.0525,2.25201072386059e-05,4.39,333,,,,,,,,,
337,0.0512,2.1983914209115284e-05,4.4,334,,,,,,,,,
338,0.0518,2.1447721179624665e-05,4.42,335,,,,,,,,,
339,0.0512,2.091152815013405e-05,4.43,336,,,,,,,,,
340,0.0519,2.037533512064343e-05,4.44,337,,,,,,,,,
341,0.0518,1.9839142091152816e-05,4.45,338,,,,,,,,,
342,0.0518,1.9302949061662198e-05,4.47,339,,,,,,,,,
343,0.0519,1.8766756032171583e-05,4.48,340,,,,,,,,,
344,0.0515,1.8230563002680968e-05,4.49,341,,,,,,,,,
345,0.0513,1.769436997319035e-05,4.51,342,,,,,,,,,
346,0.0524,1.7158176943699734e-05,4.52,343,,,,,,,,,
347,0.0527,1.6621983914209116e-05,4.53,344,,,,,,,,,
348,0.052,1.60857908847185e-05,4.55,345,,,,,,,,,
349,0.0521,1.5549597855227882e-05,4.56,346,,,,,,,,,
350,0.0522,1.5013404825737265e-05,4.57,347,,,,,,,,,
351,0.0518,1.447721179624665e-05,4.59,348,,,,,,,,,
352,0.0523,1.3941018766756033e-05,4.6,349,,,,,,,,,
353,0.0522,1.3404825737265417e-05,4.61,350,,,,,,,,,
354,0.0522,1.28686327077748e-05,4.63,351,,,,,,,,,
355,0.0517,1.2332439678284183e-05,4.64,352,,,,,,,,,
356,0.0522,1.1796246648793566e-05,4.65,353,,,,,,,,,
357,0.0519,1.126005361930295e-05,4.67,354,,,,,,,,,
358,0.0524,1.0723860589812333e-05,4.68,355,,,,,,,,,
359,0.0519,1.0187667560321716e-05,4.69,356,,,,,,,,,
